Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1710108000.0 250200.17 NA 492 563 0 NA NA NA NA 700 780 0 NA NA NA NA 5602 2238 418 NA NA NA NA 2349 2034 474 NA NA NA
1710108000.0 250202.17 NA 505 566 0 NA NA NA NA 705 824 0 NA NA NA NA 5816 2705 444 NA NA NA NA 2247 2456 592 NA NA NA
1710108000.0 250202.172 NA 500 567 0 NA NA NA NA 715 799 0 NA NA NA NA 5927 2578 428 NA NA NA NA 2307 2374 493 NA NA NA
1710108000.0 250204.17 NA 498 552 0 NA NA NA NA 706 822 0 NA NA NA NA 5636 2431 436 NA NA NA NA 2222 2109 602 NA NA NA
1710108000.0 250205.17 NA 487 552 0 NA NA NA NA 712 790 0 NA NA NA NA 5569 2221 422 NA NA NA NA 2379 2318 492 NA NA NA
1710108000.0 250206.17 NA 486 550 0 NA NA NA NA 686 775 0 NA NA NA NA 5664 2254 424 NA NA NA NA 2464 2298 484 NA NA NA
1710108000.0 250207.17 NA 492 544 0 NA NA NA NA 700 764 0 NA NA NA NA 5189 2132 411 NA NA NA NA 2079 2511 479 NA NA NA
1710108000.0 250400.17 528 0 194 NA NA NA NA 692 0 274 NA NA NA NA 1041 261 576 NA NA NA NA 1631 720 763 NA NA NA NA
1710108000.0 250403.18 537 0 195 NA NA NA NA 714 0 268 NA NA NA NA 1048 248 580 NA NA NA NA 1197 358 977 NA NA NA NA
1710108000.0 250405.17 526 0 199 NA NA NA NA 684 0 279 NA NA NA NA 1012 253 573 NA NA NA NA 1549 580 801 NA NA NA NA
1710108000.0 250406.0 451 0 189 NA NA NA NA 599 0 266 NA NA NA NA 834 213 540 NA NA NA NA 1742 299 938 NA NA NA NA
1710108000.0 250406.18 531 0 193 NA NA NA NA 683 0 279 NA NA NA NA 943 262 548 NA NA NA NA 1877 573 744 NA NA NA NA
1710108000.0 250409.18 544 0 199 NA NA NA NA 715 0 271 NA NA NA NA 1323 268 665 NA NA NA NA 1703 534 715 NA NA NA NA
1710108000.0 25202.0 NA 420 628 0 164 NA NA NA 585 897 0 243 NA NA NA 1572 2861 367 393 NA NA NA 1024 2987 632 529 NA NA
1710108000.0 25202.15 NA 421 625 0 179 NA NA NA 577 880 0 267 NA NA NA 1599 2948 366 439 NA NA NA 1077 2790 561 506 NA NA
1710108000.0 25203.0 NA 407 631 0 163 NA NA NA 596 877 0 247 NA NA NA 1653 2763 355 391 NA NA NA 1205 2868 473 582 NA NA
1710108000.0 25205.0 NA 418 632 0 162 NA NA NA 584 866 0 244 NA NA NA 1483 2494 356 375 NA NA NA 1066 2575 615 428 NA NA
1710108000.0 25206.0 NA 420 664 0 161 NA NA NA 611 865 0 244 NA NA NA 1576 2692 358 371 NA NA NA 1337 3080 484 431 NA NA
1710108000.0 25209.0 NA 416 622 0 164 NA NA NA 595 882 0 241 NA NA NA 1642 2872 364 373 NA NA NA 1193 2960 529 447 NA NA
