Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1710025200.0 39.0 NA 106 231 0 NA NA NA NA NA 146 258 0 NA NA NA NA NA 1613 2838 408 NA NA NA NA NA 1680 2890 435 NA NA NA NA
1710025200.0 4.17 NA 55 234 0 152 NA NA NA NA 72 277 0 182 NA NA NA NA 88 1588 278 408 NA NA NA NA 99 1662 314 441 NA NA NA
1710025200.0 4.23 NA 82 259 0 NA NA NA NA NA 105 284 0 NA NA NA NA NA 98 1498 379 NA NA NA NA NA 209 1551 392 NA NA NA NA
1710025200.0 4.24 NA 75 254 0 NA NA NA NA NA 91 281 0 NA NA NA NA NA 78 1614 341 NA NA NA NA NA 158 1660 357 NA NA NA NA
1710025200.0 4.25 NA 76 253 0 NA NA NA NA NA 93 278 0 NA NA NA NA NA 78 1554 336 NA NA NA NA NA 94 1598 355 NA NA NA NA
1710025200.0 4.26 NA 73 253 0 NA NA NA NA NA 90 281 0 NA NA NA NA NA 78 1910 345 NA NA NA NA NA 111 1966 364 NA NA NA NA
1710025200.0 4.27 NA 73 254 0 NA NA NA NA NA 91 281 0 NA NA NA NA NA 91 2057 325 NA NA NA NA NA 104 2134 347 NA NA NA NA
1710025200.0 4.28 NA 82 257 0 NA NA NA NA NA 109 282 0 NA NA NA NA NA 87 1188 674 NA NA NA NA NA 262 1253 734 NA NA NA NA
1710025200.0 4.29 NA 56 244 0 153 NA NA NA NA 73 275 0 182 NA NA NA NA 93 1795 315 438 NA NA NA NA 108 1893 341 484 NA NA NA
1710025200.0 4.34 NA 81 259 0 NA NA NA NA NA 103 283 0 NA NA NA NA NA 105 1918 343 NA NA NA NA NA 187 1981 355 NA NA NA NA
1710025200.0 4.36 NA 74 245 0 NA NA NA NA NA 90 279 0 NA NA NA NA NA 90 2130 306 NA NA NA NA NA 111 2217 337 NA NA NA NA
1710025200.0 4.37 NA 74 243 0 NA NA NA NA NA 90 289 0 NA NA NA NA NA 94 2585 324 NA NA NA NA NA 116 2671 338 NA NA NA NA
1710025200.0 4.4 NA 54 243 0 NA NA NA NA NA 75 283 0 NA NA NA NA NA 97 2446 303 NA NA NA NA NA 112 2555 317 NA NA NA NA
1710025200.0 4.41 NA 54 256 0 NA NA NA NA NA 73 292 0 NA NA NA NA NA 114 3475 311 NA NA NA NA NA 132 3557 333 NA NA NA NA
1710025200.0 4.42 NA 54 258 0 NA NA NA NA NA 74 303 0 NA NA NA NA NA 119 4249 316 NA NA NA NA NA 139 4354 344 NA NA NA NA
1710025200.0 4.43 NA 56 248 0 NA NA NA NA NA 75 291 0 NA NA NA NA NA 91 2190 311 NA NA NA NA NA 108 2258 326 NA NA NA NA
1710025200.0 4.44 NA 54 249 0 NA NA NA NA NA 73 284 0 NA NA NA NA NA 108 3015 311 NA NA NA NA NA 127 3101 328 NA NA NA NA
1710025200.0 4.45 NA 53 255 0 NA NA NA NA NA 73 296 0 NA NA NA NA NA 123 4619 322 NA NA NA NA NA 145 4794 343 NA NA NA NA
1710025200.0 4.51 NA 54 257 0 NA NA NA NA NA 74 303 0 NA NA NA NA NA 113 3797 315 NA NA NA NA NA 124 3945 346 NA NA NA NA
1710025200.0 4.53 NA 54 260 0 NA NA NA NA NA 74 304 0 NA NA NA NA NA 122 4590 320 NA NA NA NA NA 137 4694 346 NA NA NA NA
1710025200.0 4.54 NA 54 263 0 NA NA NA NA NA 73 303 0 NA NA NA NA NA 122 4632 324 NA NA NA NA NA 140 4738 352 NA NA NA NA
1710025200.0 4.58 NA 63 253 0 NA NA NA NA NA 83 289 0 NA NA NA NA NA 100 3078 320 NA NA NA NA NA 115 3315 342 NA NA NA NA
1710025200.0 4.6 NA 255 0 NA NA NA NA NA NA 282 0 NA NA NA NA NA NA 1208 209 NA NA NA NA NA NA 1278 228 NA NA NA NA NA
1710025200.0 4.61 NA 53 262 0 NA NA NA NA NA 73 305 0 NA NA NA NA NA 123 4571 323 NA NA NA NA NA 148 4715 338 NA NA NA NA
1710025200.0 4.62 NA 54 259 0 NA NA NA NA NA 74 305 0 NA NA NA NA NA 121 4463 319 NA NA NA NA NA 150 4609 333 NA NA NA NA
1710025200.0 4.65 NA 53 265 0 NA NA NA NA NA 72 304 0 NA NA NA NA NA 143 7020 312 NA NA NA NA NA 291 8016 529 NA NA NA NA
1710025200.0 4.67 NA 71 249 0 NA NA NA NA NA 87 312 0 NA NA NA NA NA 124 5838 311 NA NA NA NA NA 230 7134 484 NA NA NA NA
1710025200.0 4.68 NA 62 256 0 NA NA NA NA NA 82 299 0 NA NA NA NA NA 108 4191 317 NA NA NA NA NA 119 4370 331 NA NA NA NA
1710025200.0 4.71 NA 53 256 0 NA NA NA NA NA 74 294 0 NA NA NA NA NA 112 3212 313 NA NA NA NA NA 124 3392 334 NA NA NA NA
1710025200.0 4.72 NA 53 255 0 NA NA NA NA NA 72 293 0 NA NA NA NA NA 119 3962 360 NA NA NA NA NA 132 4084 445 NA NA NA NA
1710025200.0 4.74 NA 54 256 0 NA NA NA NA NA 74 295 0 NA NA NA NA NA 120 3981 355 NA NA NA NA NA 150 4124 385 NA NA NA NA
1710025200.0 4.78 NA 61 239 0 NA NA NA NA NA 82 292 0 NA NA NA NA NA 105 3509 318 NA NA NA NA NA 118 3864 335 NA NA NA NA
1710025200.0 4000.0 NA 106 234 NA NA NA NA NA NA 146 261 NA NA NA NA NA NA 1583 1886 NA NA NA NA NA NA 1635 1946 NA NA NA NA NA
1710025200.0 4002.0 NA 105 228 NA NA NA NA NA NA 146 254 NA NA NA NA NA NA 1355 987 NA NA NA NA NA NA 1385 1035 NA NA NA NA NA
1710025200.0 4003.0 NA 106 227 NA NA NA NA NA NA 146 254 NA NA NA NA NA NA 1380 1133 NA NA NA NA NA NA 1419 1188 NA NA NA NA NA
1710025200.0 4006.0 69 113 241 NA NA NA NA NA 88 151 271 NA NA NA NA NA 753 442 671 NA NA NA NA NA 768 560 793 NA NA NA NA NA
1710025200.0 43.0 NA 106 221 0 NA NA NA NA NA 146 254 0 NA NA NA NA NA 1387 1485 399 NA NA NA NA NA 1423 1550 418 NA NA NA NA
1710025200.0 44.0 NA 106 227 0 NA NA NA NA NA 146 254 0 NA NA NA NA NA 1372 1173 371 NA NA NA NA NA 1518 1206 386 NA NA NA NA
1710025200.0 45.0 NA 105 228 0 NA NA NA NA NA 146 255 0 NA NA NA NA NA 1376 1176 380 NA NA NA NA NA 1546 1208 399 NA NA NA NA
1710025200.0 500199.0 143 NA NA NA NA NA NA NA 165 NA NA NA NA NA NA NA 3213 NA NA NA NA NA NA NA 3508 NA NA NA NA NA NA NA
1710025200.0 500200.1 85 134 217 NA NA NA NA NA 107 162 247 NA NA NA NA NA 3338 449 1370 NA NA NA NA NA 3502 622 1481 NA NA NA NA NA
1710025200.0 50202.0 NA 129 300 0 NA NA NA NA NA 156 343 0 NA NA NA NA NA 1000 1802 387 NA NA NA NA NA 1362 2265 407 NA NA NA NA
1710025200.0 513.0 18 48 0 NA NA NA NA NA 131 64 0 NA NA NA NA NA 6 19 8 NA NA NA NA NA 4274 30 16 NA NA NA NA NA
1710025200.0 516.0 18 48 0 NA NA NA NA NA 131 64 0 NA NA NA NA NA 6 19 9 NA NA NA NA NA 4603 27 25 NA NA NA NA NA
1710025200.0 519.0 34 48 0 NA NA NA NA NA 131 64 0 NA NA NA NA NA 6 19 8 NA NA NA NA NA 4159 24 56 NA NA NA NA NA
1710025200.0 521.0 35 48 0 NA NA NA NA NA 131 65 0 NA NA NA NA NA 6 21 9 NA NA NA NA NA 4134 27 23 NA NA NA NA NA
1710025200.0 525.0 35 49 0 NA NA NA NA NA 131 65 0 NA NA NA NA NA 6 21 8 NA NA NA NA NA 3975 30 17 NA NA NA NA NA
1710025200.0 528.0 18 49 0 NA NA NA NA NA 131 65 0 NA NA NA NA NA 6 21 8 NA NA NA NA NA 4261 50 17 NA NA NA NA NA
1710025200.0 554.0 34 49 0 NA NA NA NA NA 131 64 0 NA NA NA NA NA 5 26 9 NA NA NA NA NA 2471 36 18 NA NA NA NA NA
1710025200.0 6.0 NA 105 225 0 NA NA NA NA NA 146 255 0 NA NA NA NA NA 1144 492 325 NA NA NA NA NA 1186 541 348 NA NA NA NA
