Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1709503200.0 12434.524 NA 319 113 NA NA NA 895 652 NA NA NA 2193 192 NA NA NA 783 318 NA NA
1709503200.0 12434.582 NA 323 227 0 NA NA 907 935 0 NA NA 2198 468 252 NA NA 767 922 377 NA
1709503200.0 12434.583 NA 321 247 0 NA NA 886 948 0 NA NA 2203 490 258 NA NA 787 932 382 NA
1709503200.0 12434.586 NA 320 229 0 NA NA 905 938 0 NA NA 2205 475 252 NA NA 789 948 382 NA
1709503200.0 12434.587 NA 319 224 0 NA NA 893 947 0 NA NA 2197 512 266 NA NA 792 1194 397 NA
1709503200.0 12434.592 NA 303 322 0 NA NA 887 1372 0 NA NA 2201 5226 409 NA NA 906 5030 488 NA
1709503200.0 12434.593 NA 315 320 0 NA NA 886 1410 0 NA NA 2209 2278 435 NA NA 835 5012 568 NA
1709503200.0 12434.596 NA 308 368 0 NA NA 907 1397 0 NA NA 2220 2130 408 NA NA 800 4888 487 NA
1709503200.0 12434.597 NA 315 335 0 NA NA 896 1390 0 NA NA 2204 4492 453 NA NA 763 5006 847 NA
1709503200.0 12450.402 NA 316 166 0 NA NA 908 866 0 NA NA 2188 402 222 NA NA 787 720 343 NA
1709503200.0 12450.403 NA 317 175 0 NA NA 895 885 0 NA NA 2195 391 222 NA NA 796 908 339 NA
1709503200.0 12450.404 NA 316 132 NA NA NA 896 814 NA NA NA 2190 209 NA NA NA 773 332 NA NA
1709503200.0 12450.502 NA 319 178 0 NA NA 890 850 0 NA NA 2186 369 220 NA NA 782 860 340 NA
1709503200.0 12450.503 NA 320 186 0 NA NA 894 876 0 NA NA 2195 366 216 NA NA 789 426 321 NA
1709503200.0 12450.504 NA 312 131 NA NA NA 888 804 NA NA NA 2193 199 NA NA NA 780 327 NA NA
1709503200.0 12450.506 NA 320 170 0 NA NA 897 855 0 NA NA 2183 373 227 NA NA 785 659 354 NA
1709503200.0 12450.507 NA 318 179 0 NA NA 913 876 0 NA NA 2193 375 240 NA NA 799 492 379 NA
1709503200.0 12450.508 NA 318 130 NA NA NA 885 805 NA NA NA 2198 199 NA NA NA 798 328 NA NA
1709503200.0 12461.402 NA 310 169 0 NA NA 887 747 0 NA NA 2174 344 204 NA NA 770 416 327 NA
1709503200.0 12461.502 NA 308 163 0 NA NA 895 736 0 NA NA 2173 370 199 NA NA 814 886 311 NA
1709503200.0 12634.402 NA 629 235 0 NA NA 1371 967 0 NA NA 4737 570 219 NA NA 1668 1202 281 NA
1709503200.0 12634.403 NA 674 195 0 NA NA 1370 997 0 NA NA 4887 605 240 NA NA 1900 797 356 NA
1709503200.0 12634.404 NA 632 136 NA NA NA 1373 818 NA NA NA 4685 204 NA NA NA 1891 329 NA NA
1709503200.0 12634.412 NA 640 447 0 NA NA 1369 1134 0 NA NA 4822 1024 173 NA NA 1810 1065 270 NA
1709503200.0 12650.402 NA 673 250 0 NA NA 1370 981 0 NA NA 4909 586 218 NA NA 1953 1379 275 NA
1709503200.0 12650.403 NA 640 234 0 NA NA 1371 984 0 NA NA 4693 597 212 NA NA 1854 910 262 NA
1709503200.0 12650.404 NA 606 135 NA NA NA 1405 822 NA NA NA 4631 204 NA NA NA 1786 321 NA NA
1709503200.0 12661.402 NA 624 245 0 NA NA 1346 977 0 NA NA 4692 534 216 NA NA 1828 693 271 NA
1709503200.0 141.008506 NA 404 207 0 NA NA 1271 903 0 NA NA 2504 796 174 NA NA 1220 1030 289 NA
1709503200.0 141.008507 NA 388 222 0 NA NA 1280 921 0 NA NA 2481 1040 180 NA NA 1289 1154 289 NA
1709503200.0 141.008508 NA 420 159 NA NA NA 1256 841 NA NA NA 2445 297 NA NA NA 1121 461 NA NA
1709503200.0 141.008512 NA 422 170 0 NA NA 1262 743 0 NA NA 2489 520 187 NA NA 1144 940 304 NA
1709503200.0 141.008513 NA 425 173 0 NA NA 1252 744 0 NA NA 2503 568 181 NA NA 1151 940 288 NA
1709503200.0 141.008514 NA 424 151 NA NA NA 1270 715 NA NA NA 2499 280 NA NA NA 1152 407 NA NA
1709503200.0 141.008522 NA 427 183 0 NA NA 1249 734 0 NA NA 2499 527 178 NA NA 1149 893 294 NA
1709503200.0 141.008523 NA 420 169 0 NA NA 1248 733 0 NA NA 2507 587 177 NA NA 1256 954 281 NA
1709503200.0 141.008524 NA 419 143 NA NA NA 1264 689 NA NA NA 2489 283 NA NA NA 1127 430 NA NA
1709503200.0 141.008583 NA 237 0 NA NA NA 952 0 NA NA NA 1205 209 NA NA NA 852 280 NA NA
1709503200.0 160.03502 134 216 107 458 174 213 307 157 1326 257 939 300 287 996 344 1181 406 998 1071 744
1709503200.0 24861.502 NA 586 296 0 NA NA 1224 978 0 NA NA 1477 832 166 NA NA 2073 1305 224 NA
