Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1709848800.0 12434.524 NA 327 112 NA NA NA 914 648 NA NA NA 2141 135 NA NA NA 727 176 NA NA
1709848800.0 12434.582 NA 323 228 0 NA NA 897 931 0 NA NA 2184 448 229 NA NA 747 897 317 NA
1709848800.0 12434.583 NA 320 230 0 NA NA 894 946 0 NA NA 2189 487 224 NA NA 790 1319 666 NA
1709848800.0 12434.586 NA 320 229 0 NA NA 896 929 0 NA NA 2175 439 208 NA NA 754 804 256 NA
1709848800.0 12434.587 NA 317 243 0 NA NA 909 942 0 NA NA 2183 463 244 NA NA 752 1210 344 NA
1709848800.0 12434.592 NA 288 543 0 NA NA 910 1381 0 NA NA 2193 1860 382 NA NA 762 2434 427 NA
1709848800.0 12434.593 NA 326 555 0 NA NA 888 1390 0 NA NA 2196 1883 398 NA NA 840 2442 866 NA
1709848800.0 12434.596 NA 314 540 0 NA NA 894 1370 0 NA NA 2199 1842 384 NA NA 909 2296 429 NA
1709848800.0 12434.597 NA 313 553 0 NA NA 899 1379 0 NA NA 2185 1842 378 NA NA 830 2877 478 NA
1709848800.0 12450.402 NA 318 177 0 NA NA 906 862 0 NA NA 2176 399 197 NA NA 760 794 291 NA
1709848800.0 12450.403 NA 322 184 0 NA NA 903 883 0 NA NA 2202 356 193 NA NA 806 876 279 NA
1709848800.0 12450.404 NA 323 134 NA NA NA 900 812 NA NA NA 2157 152 NA NA NA 732 416 NA NA
1709848800.0 12450.502 NA 324 180 0 NA NA 900 854 0 NA NA 2183 352 194 NA NA 770 856 281 NA
1709848800.0 12450.503 NA 281 187 0 NA NA 888 874 0 NA NA 2186 339 200 NA NA 786 786 285 NA
1709848800.0 12450.504 NA 312 129 NA NA NA 894 805 NA NA NA 2173 146 NA NA NA 774 206 NA NA
1709848800.0 12450.506 NA 313 180 0 NA NA 893 845 0 NA NA 2176 374 196 NA NA 789 514 281 NA
1709848800.0 12450.507 NA 323 192 0 NA NA 885 883 0 NA NA 2186 342 209 NA NA 760 724 298 NA
1709848800.0 12450.508 NA 320 130 NA NA NA 884 801 NA NA NA 2160 147 NA NA NA 732 318 NA NA
1709848800.0 12461.402 NA 310 172 0 NA NA 888 747 0 NA NA 2158 361 180 NA NA 758 638 271 NA
1709848800.0 12461.502 NA 308 174 0 NA NA 874 745 0 NA NA 2168 318 170 NA NA 752 1048 246 NA
1709848800.0 12634.402 NA 665 252 0 NA NA 1372 964 0 NA NA 4843 525 228 NA NA 1888 1120 337 NA
1709848800.0 12634.403 NA 661 247 0 NA NA 1368 969 0 NA NA 4736 575 220 NA NA 1812 806 313 NA
1709848800.0 12634.404 NA 648 134 NA NA NA 1349 817 NA NA NA 4796 166 NA NA NA 1844 222 NA NA
1709848800.0 12634.412 NA 652 425 0 NA NA 1402 1126 0 NA NA 4613 948 146 NA NA 1813 1168 198 NA
1709848800.0 12650.402 NA 653 230 0 NA NA 1388 941 0 NA NA 4793 477 220 NA NA 1937 444 312 NA
1709848800.0 12650.403 NA 618 251 0 NA NA 1349 974 0 NA NA 4597 515 218 NA NA 1774 465 316 NA
1709848800.0 12650.404 NA 623 135 NA NA NA 1372 819 NA NA NA 4851 174 NA NA NA 1836 264 NA NA
1709848800.0 12661.402 NA 649 221 0 NA NA 1381 956 0 NA NA 4576 502 223 NA NA 1790 765 329 NA
1709848800.0 141.008506 NA 441 206 0 NA NA 1273 892 0 NA NA 2426 750 155 NA NA 1089 899 245 NA
1709848800.0 141.008507 NA 444 221 0 NA NA 1258 940 0 NA NA 2431 1075 168 NA NA 1122 756 267 NA
1709848800.0 141.008508 NA 442 164 NA NA NA 1254 842 NA NA NA 2368 237 NA NA NA 1008 612 NA NA
1709848800.0 141.008512 NA 443 181 0 NA NA 1268 746 0 NA NA 2410 457 159 NA NA 1129 855 241 NA
1709848800.0 141.008513 NA 443 181 0 NA NA 1282 742 0 NA NA 2437 542 161 NA NA 1209 736 244 NA
1709848800.0 141.008514 NA 442 152 NA NA NA 1239 709 NA NA NA 2407 270 NA NA NA 1199 541 NA NA
1709848800.0 141.008522 NA 444 183 0 NA NA 1248 735 0 NA NA 2371 502 161 NA NA 1114 732 253 NA
1709848800.0 141.008523 NA 441 188 0 NA NA 1267 732 0 NA NA 2396 562 161 NA NA 1084 850 245 NA
1709848800.0 141.008524 NA 446 146 NA NA NA 1272 689 NA NA NA 2382 232 NA NA NA 1015 264 NA NA
1709848800.0 141.008583 NA 239 0 NA NA NA 950 0 NA NA NA 1195 209 NA NA NA 899 308 NA NA
1709848800.0 160.03502 136 211 86 463 183 215 301 156 1311 253 976 287 257 981 326 1213 378 818 1767 820
1709848800.0 24861.502 NA 582 285 0 NA NA 1241 1169 0 NA NA 1507 757 173 NA NA 1811 1690 271 NA
