Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1709420400.0 11624.0 77 259 729 120 0 NA NA NA 121 472 848 146 0 NA NA NA 3695 1551 2508 438 1745 NA NA NA 1961 1809 2951 764 2104 NA NA NA
1709420400.0 11625.0 91 268 720 109 0 NA NA NA 114 473 848 135 0 NA NA NA 2623 1473 2405 365 1755 NA NA NA 1345 1724 2815 852 2247 NA NA NA
1709420400.0 11626.0 98 286 732 118 0 NA NA NA 122 481 862 144 0 NA NA NA 5376 1684 2594 430 1730 NA NA NA 1986 1265 2520 668 1898 NA NA NA
1709420400.0 11642.0 81 251 700 119 0 NA NA NA 104 478 835 144 0 NA NA NA 1185 1194 2097 429 1739 NA NA NA 1400 1485 3079 824 2225 NA NA NA
1709420400.0 117.0 128 117 478 NA NA NA NA NA 191 367 537 NA NA NA NA NA 3472 454 1451 NA NA NA NA NA 1303 347 1743 NA NA NA NA NA
1709420400.0 118.0 122 118 486 NA NA NA NA NA 188 367 551 NA NA NA NA NA 3939 469 1499 NA NA NA NA NA 1426 370 2103 NA NA NA NA NA
1709420400.0 119.0 127 115 472 NA NA NA NA NA 186 360 548 NA NA NA NA NA 2797 432 1415 NA NA NA NA NA 1071 711 2158 NA NA NA NA NA
1709420400.0 12.0 NA 145 503 0 NA NA NA NA NA 371 581 0 NA NA NA NA NA 1933 2788 472 NA NA NA NA NA 896 1835 557 NA NA NA NA
1709420400.0 120.0 89 109 464 NA NA NA NA NA 144 367 547 NA NA NA NA NA 745 394 1350 NA NA NA NA NA 825 539 2298 NA NA NA NA NA
1709420400.0 12024.0 96 263 737 0 NA NA NA NA 120 478 849 0 NA NA NA NA 3812 1556 2491 1763 NA NA NA NA 1652 1887 3170 2191 NA NA NA NA
1709420400.0 121.0 127 117 479 NA NA NA NA NA 190 362 541 NA NA NA NA NA 3753 454 1505 NA NA NA NA NA 1350 437 1705 NA NA NA NA NA
1709420400.0 122.0 86 105 457 NA NA NA NA NA 131 360 538 NA NA NA NA NA 833 298 1318 NA NA NA NA NA 980 693 2147 NA NA NA NA NA
1709420400.0 123.1 396 NA NA NA NA NA NA NA 502 NA NA NA NA NA NA NA 962 NA NA NA NA NA NA NA 1122 NA NA NA NA NA NA NA
1709420400.0 123.2 400 NA NA NA NA NA NA NA 510 NA NA NA NA NA NA NA 1067 NA NA NA NA NA NA NA 1198 NA NA NA NA NA NA NA
1709420400.0 123.3 307 NA NA NA NA NA NA NA 501 NA NA NA NA NA NA NA 840 NA NA NA NA NA NA NA 1036 NA NA NA NA NA NA NA
1709420400.0 124.1 381 NA NA NA NA NA NA NA 507 NA NA NA NA NA NA NA 851 NA NA NA NA NA NA NA 1000 NA NA NA NA NA NA NA
1709420400.0 124.2 399 NA NA NA NA NA NA NA 503 NA NA NA NA NA NA NA 973 NA NA NA NA NA NA NA 1568 NA NA NA NA NA NA NA
1709420400.0 124.4 382 NA NA NA NA NA NA NA 509 NA NA NA NA NA NA NA 855 NA NA NA NA NA NA NA 1008 NA NA NA NA NA NA NA
1709420400.0 124.5 389 NA NA NA NA NA NA NA 509 NA NA NA NA NA NA NA 868 NA NA NA NA NA NA NA 1102 NA NA NA NA NA NA NA
1709420400.0 124.6 308 NA NA NA NA NA NA NA 509 NA NA NA NA NA NA NA 861 NA NA NA NA NA NA NA 1571 NA NA NA NA NA NA NA
1709420400.0 125.0 127 115 474 NA NA NA NA NA 188 367 531 NA NA NA NA NA 2834 425 1375 NA NA NA NA NA 1195 295 1820 NA NA NA NA NA
1709420400.0 126.0 94 110 463 NA NA NA NA NA 148 360 548 NA NA NA NA NA 1236 392 1359 NA NA NA NA NA 800 370 1827 NA NA NA NA NA
1709420400.0 127.0 87 99 467 NA NA NA NA NA 125 362 539 NA NA NA NA NA 1129 405 1373 NA NA NA NA NA 904 428 2438 NA NA NA NA NA
1709420400.0 128.0 83 100 460 NA NA NA NA NA 114 359 539 NA NA NA NA NA 744 425 1324 NA NA NA NA NA 605 920 1870 NA NA NA NA NA
1709420400.0 129.0 86 94 460 NA NA NA NA NA 130 359 535 NA NA NA NA NA 795 402 1329 NA NA NA NA NA 675 787 1830 NA NA NA NA NA
1709420400.0 13.0 NA 121 481 0 NA NA NA NA NA 363 544 0 NA NA NA NA NA 403 1841 429 NA NA NA NA NA 969 2471 537 NA NA NA NA
1709420400.0 130.0 87 110 449 NA NA NA NA NA 126 367 543 NA NA NA NA NA 881 398 1353 NA NA NA NA NA 866 506 2255 NA NA NA NA NA
1709420400.0 1301.0 97 124 254 NA NA NA NA NA 151 377 338 NA NA NA NA NA 1659 441 1027 NA NA NA NA NA 1379 435 1918 NA NA NA NA NA
1709420400.0 1302.0 127 135 276 NA NA NA NA NA 166 377 332 NA NA NA NA NA 3641 645 1126 NA NA NA NA NA 1412 426 1171 NA NA NA NA NA
1709420400.0 1303.0 121 133 268 NA NA NA NA NA 158 377 336 NA NA NA NA NA 6558 525 1237 NA NA NA NA NA 2372 381 1597 NA NA NA NA NA
1709420400.0 1306.0 NA 127 572 0 NA NA NA NA NA 381 660 0 NA NA NA NA NA 426 1455 538 NA NA NA NA NA 918 2322 582 NA NA NA NA
1709420400.0 1307.0 NA 123 211 64 0 NA NA NA NA 379 260 86 0 NA NA NA NA 449 516 117 187 NA NA NA NA 666 761 239 242 NA NA NA
1709420400.0 1308.0 NA 122 204 64 0 NA NA NA NA 379 252 85 0 NA NA NA NA 399 453 117 188 NA NA NA NA 441 769 243 254 NA NA NA
1709420400.0 1309.0 NA 138 609 0 NA NA NA NA NA 377 688 0 NA NA NA NA NA 476 1647 565 NA NA NA NA NA 510 1951 687 NA NA NA NA
1709420400.0 131.0 88 112 470 NA NA NA NA NA 126 367 547 NA NA NA NA NA 1154 401 1373 NA NA NA NA NA 782 383 2415 NA NA NA NA NA
1709420400.0 1310.0 NA 135 606 0 NA NA NA NA NA 381 684 0 NA NA NA NA NA 460 1551 556 NA NA NA NA NA 791 2298 644 NA NA NA NA
1709420400.0 1311.0 NA 128 525 0 83 NA NA NA NA 381 591 0 104 NA NA NA NA 425 1065 546 189 NA NA NA NA 580 2389 604 562 NA NA NA
1709420400.0 1312.0 NA 135 605 0 NA NA NA NA NA 381 681 0 NA NA NA NA NA 498 1624 563 NA NA NA NA NA 817 2332 651 NA NA NA NA
1709420400.0 1313.0 NA 122 596 0 NA NA NA NA NA 381 692 0 NA NA NA NA NA 405 1900 567 NA NA NA NA NA 520 2833 747 NA NA NA NA
1709420400.0 1314.0 NA 135 583 0 NA NA NA NA NA 373 672 0 NA NA NA NA NA 461 1568 572 NA NA NA NA NA 699 2162 826 NA NA NA NA
1709420400.0 1315.0 NA 111 589 0 NA NA NA NA NA 381 666 0 NA NA NA NA NA 437 1444 537 NA NA NA NA NA 730 2227 586 NA NA NA NA
1709420400.0 1316.0 NA 129 595 0 NA NA NA NA NA 373 656 0 NA NA NA NA NA 421 1489 558 NA NA NA NA NA 746 2383 685 NA NA NA NA
1709420400.0 1317.0 NA 127 574 0 NA NA NA NA NA 381 675 0 NA NA NA NA NA 414 1490 550 NA NA NA NA NA 719 2275 725 NA NA NA NA
1709420400.0 1318.0 NA 125 569 0 NA NA NA NA NA 373 669 0 NA NA NA NA NA 412 1455 544 NA NA NA NA NA 641 2331 698 NA NA NA NA
1709420400.0 1319.0 NA 126 591 0 NA NA NA NA NA 381 662 0 NA NA NA NA NA 431 1470 554 NA NA NA NA NA 866 2524 872 NA NA NA NA
1709420400.0 132.0 128 116 479 NA NA NA NA NA 183 367 545 NA NA NA NA NA 3063 438 1449 NA NA NA NA NA 1122 333 1666 NA NA NA NA NA
1709420400.0 1320.0 NA 130 592 0 NA NA NA NA NA 381 661 0 NA NA NA NA NA 439 1483 539 NA NA NA NA NA 942 2424 587 NA NA NA NA
1709420400.0 1321.0 NA 129 593 0 NA NA NA NA NA 373 656 0 NA NA NA NA NA 435 1477 546 NA NA NA NA NA 772 2212 715 NA NA NA NA
1709420400.0 1322.0 NA 128 592 0 NA NA NA NA NA 380 679 0 NA NA NA NA NA 425 1499 539 NA NA NA NA NA 638 2533 576 NA NA NA NA
1709420400.0 1323.0 NA 125 589 0 NA NA NA NA NA 381 681 0 NA NA NA NA NA 404 1431 535 NA NA NA NA NA 465 2332 607 NA NA NA NA
1709420400.0 1324.0 NA 137 588 0 NA NA NA NA NA 381 690 0 NA NA NA NA NA 479 1618 558 NA NA NA NA NA 946 2443 616 NA NA NA NA
1709420400.0 1325.0 NA 141 609 0 93 NA NA NA NA 381 682 0 116 NA NA NA NA 487 1676 567 216 NA NA NA NA 722 2718 633 395 NA NA NA
1709420400.0 1325.1 NA 139 247 0 NA NA NA NA NA 381 278 0 NA NA NA NA NA 510 624 242 NA NA NA NA NA 750 922 307 NA NA NA NA
1709420400.0 1325.2 NA 141 603 0 NA NA NA NA NA 381 675 0 NA NA NA NA NA 555 1666 565 NA NA NA NA NA 937 2248 816 NA NA NA NA
1709420400.0 1325.3 NA 140 236 0 NA NA NA NA NA 381 301 0 NA NA NA NA NA 519 607 232 NA NA NA NA NA 920 998 317 NA NA NA NA
1709420400.0 1325.4 NA 141 609 0 NA NA NA NA NA 381 688 0 NA NA NA NA NA 529 1676 569 NA NA NA NA NA 424 2352 762 NA NA NA NA
1709420400.0 1325.5 NA 230 0 NA NA NA NA NA NA 321 0 NA NA NA NA NA NA 4180 109 NA NA NA NA NA NA 4845 156 NA NA NA NA NA
1709420400.0 1325.51 NA 209 0 NA NA NA NA NA NA 246 0 NA NA NA NA NA NA 1357 110 NA NA NA NA NA NA 1797 155 NA NA NA NA NA
1709420400.0 1325.6 NA 195 NA NA NA NA NA NA NA 238 NA NA NA NA NA NA NA 2066 NA NA NA NA NA NA NA 2589 NA NA NA NA NA NA
1709420400.0 1325.7 NA 199 0 NA NA NA NA NA NA 237 0 NA NA NA NA NA NA 2016 104 NA NA NA NA NA NA 2297 212 NA NA NA NA NA
1709420400.0 1325.8 NA 186 0 NA NA NA NA NA NA 235 0 NA NA NA NA NA NA 2134 99 NA NA NA NA NA NA 2715 137 NA NA NA NA NA
1709420400.0 1325.9 NA 189 0 NA NA NA NA NA NA 227 0 NA NA NA NA NA NA 1517 96 NA NA NA NA NA NA 853 125 NA NA NA NA NA
1709420400.0 1326.0 NA 132 606 0 NA NA NA NA NA 381 673 0 NA NA NA NA NA 469 1505 553 NA NA NA NA NA 810 2466 763 NA NA NA NA
1709420400.0 1327.0 NA 134 596 0 NA NA NA NA NA 381 678 0 NA NA NA NA NA 475 1516 568 NA NA NA NA NA 709 2462 746 NA NA NA NA
1709420400.0 1328.0 NA 127 601 0 NA NA NA NA NA 381 685 0 NA NA NA NA NA 489 1558 557 NA NA NA NA NA 647 2150 726 NA NA NA NA
1709420400.0 1329.0 NA 131 595 0 NA NA NA NA NA 374 682 0 NA NA NA NA NA 450 1499 550 NA NA NA NA NA 840 2604 685 NA NA NA NA
1709420400.0 1329.1 NA 211 0 NA NA NA NA NA NA 253 0 NA NA NA NA NA NA 1720 102 NA NA NA NA NA NA 1644 202 NA NA NA NA NA
1709420400.0 133.0 126 121 484 NA NA NA NA NA 190 367 541 NA NA NA NA NA 5003 482 1560 NA NA NA NA NA 1604 309 1646 NA NA NA NA NA
1709420400.0 1330.0 NA 118 602 0 NA NA NA NA NA 381 673 0 NA NA NA NA NA 473 1515 556 NA NA NA NA NA 597 2209 678 NA NA NA NA
1709420400.0 1331.0 NA 134 582 0 NA NA NA NA NA 381 680 0 NA NA NA NA NA 473 1557 555 NA NA NA NA NA 744 2705 645 NA NA NA NA
1709420400.0 1332.0 NA 139 585 0 NA NA NA NA NA 374 691 0 NA NA NA NA NA 504 1598 572 NA NA NA NA NA 697 2462 722 NA NA NA NA
1709420400.0 1333.0 NA 134 582 0 NA NA NA NA NA 382 669 0 NA NA NA NA NA 481 1513 555 NA NA NA NA NA 685 2531 655 NA NA NA NA
1709420400.0 1334.0 NA 137 606 0 NA NA NA NA NA 374 684 0 NA NA NA NA NA 485 1606 566 NA NA NA NA NA 583 2427 749 NA NA NA NA
1709420400.0 1335.0 NA 135 598 0 NA NA NA NA NA 381 667 0 NA NA NA NA NA 448 1535 555 NA NA NA NA NA 702 2362 598 NA NA NA NA
1709420400.0 1336.0 NA 138 609 0 NA NA NA NA NA 373 690 0 NA NA NA NA NA 544 1983 566 NA NA NA NA NA 713 2716 671 NA NA NA NA
1709420400.0 1337.0 NA 142 615 0 NA NA NA NA NA 373 685 0 NA NA NA NA NA 548 1958 576 NA NA NA NA NA 457 2950 766 NA NA NA NA
1709420400.0 1338.0 NA 140 591 0 NA NA NA NA NA 381 687 0 NA NA NA NA NA 514 1644 556 NA NA NA NA NA 795 2485 653 NA NA NA NA
1709420400.0 1339.0 NA 142 600 0 NA NA NA NA NA 381 701 0 NA NA NA NA NA 566 1881 569 NA NA NA NA NA 709 2414 706 NA NA NA NA
1709420400.0 134.0 NA 466 55 0 NA NA NA NA NA 518 76 0 NA NA NA NA NA 2828 107 58 NA NA NA NA NA 2856 215 87 NA NA NA NA
1709420400.0 134.701 NA 53 550 0 NA NA NA NA NA 81 602 0 NA NA NA NA NA 223 4305 635 NA NA NA NA NA 437 3472 966 NA NA NA NA
1709420400.0 134.702 NA 57 546 0 NA NA NA NA NA 84 604 0 NA NA NA NA NA 253 5356 591 NA NA NA NA NA 563 2632 1050 NA NA NA NA
1709420400.0 134.703 NA 59 557 0 NA NA NA NA NA 90 610 0 NA NA NA NA NA 292 5233 600 NA NA NA NA NA 604 2567 629 NA NA NA NA
1709420400.0 134.704 NA 56 547 0 NA NA NA NA NA 83 603 0 NA NA NA NA NA 234 5121 598 NA NA NA NA NA 239 2547 748 NA NA NA NA
1709420400.0 134.705 NA 60 556 0 NA NA NA NA NA 88 619 0 NA NA NA NA NA 252 5517 615 NA NA NA NA NA 470 2766 655 NA NA NA NA
1709420400.0 134.706 NA 52 555 0 NA NA NA NA NA 83 610 0 NA NA NA NA NA 251 5673 624 NA NA NA NA NA 281 2757 658 NA NA NA NA
1709420400.0 134.707 NA 56 548 0 NA NA NA NA NA 84 601 0 NA NA NA NA NA 285 5004 583 NA NA NA NA NA 370 2442 617 NA NA NA NA
1709420400.0 134.708 NA 55 536 0 NA NA NA NA NA 80 601 0 NA NA NA NA NA 265 4940 603 NA NA NA NA NA 299 3313 790 NA NA NA NA
1709420400.0 134.709 NA 58 730 0 NA NA NA NA NA 84 801 0 NA NA NA NA NA 267 5236 599 NA NA NA NA NA 338 3216 656 NA NA NA NA
1709420400.0 134.71 NA 53 524 0 NA NA NA NA NA 81 597 0 NA NA NA NA NA 262 3801 598 NA NA NA NA NA 368 3478 735 NA NA NA NA
1709420400.0 134.801 NA 56 527 0 NA NA NA NA NA 87 594 0 NA NA NA NA NA 234 4013 586 NA NA NA NA NA 566 3472 745 NA NA NA NA
1709420400.0 134.802 NA 55 558 0 NA NA NA NA NA 84 609 0 NA NA NA NA NA 288 6375 576 NA NA NA NA NA 476 2943 610 NA NA NA NA
1709420400.0 134.803 NA 56 551 0 NA NA NA NA NA 89 612 0 NA NA NA NA NA 273 5693 581 NA NA NA NA NA 359 2698 641 NA NA NA NA
1709420400.0 134.804 NA 56 554 0 NA NA NA NA NA 87 612 0 NA NA NA NA NA 306 6401 571 NA NA NA NA NA 322 2913 599 NA NA NA NA
1709420400.0 134.805 NA 59 559 0 NA NA NA NA NA 93 626 0 NA NA NA NA NA 287 6200 598 NA NA NA NA NA 388 2723 699 NA NA NA NA
1709420400.0 134.806 NA 57 561 0 NA NA NA NA NA 91 622 0 NA NA NA NA NA 275 6959 586 NA NA NA NA NA 401 3095 627 NA NA NA NA
1709420400.0 134.807 NA 118 588 0 NA NA NA NA NA 196 675 0 NA NA NA NA NA 1376 7247 709 NA NA NA NA NA 1519 3946 965 NA NA NA NA
1709420400.0 134.808 NA 118 592 0 NA NA NA NA NA 195 677 0 NA NA NA NA NA 1382 7359 652 NA NA NA NA NA 1401 3488 870 NA NA NA NA
1709420400.0 134.809 NA 56 552 0 NA NA NA NA NA 81 606 0 NA NA NA NA NA 269 5987 580 NA NA NA NA NA 299 2912 613 NA NA NA NA
1709420400.0 134.81 NA 55 552 0 NA NA NA NA NA 86 612 0 NA NA NA NA NA 269 6033 591 NA NA NA NA NA 401 2741 714 NA NA NA NA
1709420400.0 134.811 NA 56 557 0 NA NA NA NA NA 89 628 0 NA NA NA NA NA 294 6334 588 NA NA NA NA NA 303 2799 666 NA NA NA NA
1709420400.0 134.812 NA 52 523 0 NA NA NA NA NA 81 594 0 NA NA NA NA NA 267 4025 584 NA NA NA NA NA 313 3215 875 NA NA NA NA
