Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1709762400.0 12450.502 NA 322 181 0 NA NA 894 861 0 NA NA 2194 380 228 NA NA 785 869 348 NA
1709762400.0 12450.503 NA 320 193 0 NA NA 896 879 0 NA NA 2195 435 240 NA NA 780 641 445 NA
1709762400.0 12450.504 NA 316 136 NA NA NA 890 817 NA NA NA 2194 198 NA NA NA 773 312 NA NA
1709762400.0 12450.506 NA 312 181 0 NA NA 882 857 0 NA NA 2190 386 235 NA NA 801 939 350 NA
1709762400.0 12450.507 NA 319 189 0 NA NA 883 882 0 NA NA 2192 389 250 NA NA 795 921 386 NA
1709762400.0 12450.508 NA 315 134 NA NA NA 888 814 NA NA NA 2190 201 NA NA NA 780 328 NA NA
1709762400.0 12461.402 NA 315 174 0 NA NA 884 751 0 NA NA 2163 357 203 NA NA 786 1003 321 NA
1709762400.0 12461.502 NA 316 167 0 NA NA 879 750 0 NA NA 2161 353 201 NA NA 754 567 316 NA
1709762400.0 12634.402 NA 620 238 0 NA NA 1407 998 0 NA NA 4903 575 252 NA NA 1875 731 368 NA
1709762400.0 12634.403 NA 615 243 0 NA NA 1403 994 0 NA NA 4846 620 250 NA NA 1906 1405 361 NA
1709762400.0 12634.404 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1709762400.0 12634.412 NA 626 477 0 NA NA 1431 1143 0 NA NA 4935 963 160 NA NA 2012 865 218 NA
1709762400.0 12650.402 NA 635 242 0 NA NA 1382 998 0 NA NA 4895 591 246 NA NA 1917 1168 350 NA
1709762400.0 12650.403 NA 603 251 0 NA NA 1376 964 0 NA NA 4712 574 252 NA NA 1778 999 374 NA
1709762400.0 12650.404 NA 599 134 NA NA NA 1316 825 NA NA NA 4620 201 NA NA NA 1788 319 NA NA
1709762400.0 12661.402 NA 666 236 0 NA NA 1365 944 0 NA NA 4784 533 227 NA NA 1963 864 280 NA
1709762400.0 141.008506 NA 427 210 0 NA NA 1275 894 0 NA NA 2435 793 176 NA NA 1145 1061 290 NA
1709762400.0 141.008507 NA 427 228 0 NA NA 1289 934 0 NA NA 2452 1057 193 NA NA 1188 678 318 NA
1709762400.0 141.008508 NA 424 167 NA NA NA 1262 849 NA NA NA 2484 268 NA NA NA 1135 351 NA NA
1709762400.0 141.008512 NA 426 176 0 NA NA 1290 756 0 NA NA 2500 533 169 NA NA 1139 864 652 NA
1709762400.0 141.008513 NA 421 180 0 NA NA 1261 764 0 NA NA 2433 563 198 NA NA 1144 520 333 NA
1709762400.0 141.008514 NA 417 154 NA NA NA 1260 719 NA NA NA 2471 282 NA NA NA 1161 408 NA NA
1709762400.0 141.008522 NA 427 187 0 NA NA 1261 742 0 NA NA 2512 591 164 NA NA 1280 712 233 NA
1709762400.0 141.008523 NA 428 188 0 NA NA 1273 739 0 NA NA 2495 652 194 NA NA 1134 775 314 NA
1709762400.0 141.008524 NA 421 149 NA NA NA 1267 688 NA NA NA 2456 252 NA NA NA 1184 614 NA NA
1709762400.0 141.008583 NA 232 0 NA NA NA 958 0 NA NA NA 1244 232 NA NA NA 1137 357 NA NA
1709762400.0 160.03502 137 212 111 316 175 223 301 163 1321 264 936 287 271 1147 393 1196 789 858 2421 556
1709762400.0 24861.502 NA 580 300 0 NA NA 1238 1054 0 NA NA 1541 874 178 NA NA 1343 1759 705 NA
